0,1,2,3,4,5,6,7,8,9,order
Brown,Gray,Green,Green,Gray,Gray,Green,Green,Blue,Green,308
Green,Green,Green,Green,Blue,Green,Blue,Green,Blue,Green,309
Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,310
Gray,Gray,Black,Black,Gray,Black,Gray,Black,Black,Gray,311
Gray,Gray,Blue,Blue,Gray,Blue,Gray,Blue,Blue,Blue,312
Blue,Turquoise,Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,313
Blue,Turquoise,Blue,Blue,Gray,Blue,Blue,Blue,Blue,Blue,314
Blue,Blue,Blue,Blue,Blue,Blue,Blue,Black,Blue,Blue,315
Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,316
Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,317
Blue,Turquoise,Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,318
Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,319
Black,Black,Black,Black,Black,Black,Black,Black,Black,Black,320
Black,Gray,Black,Black,Gray,Blue,Black,Black,Black,Purple,321
Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,322
Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,323
Purple,Purple,Purple,Purple,Gray,Purple,Purple,Purple,Purple,Purple,324
Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,325
Black,Black,Red,Black,Gray,Purple,Red,Black,Purple,Purple,326
Red,Red,Red,Red,Purple,Purple,Red,Red,Purple,Red,327
Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,328
Purple,Purple,Red,Purple,Purple,Purple,Purple,Purple,Purple,Purple,329
Black,Black,Black,Black,Black,Black,Black,Black,Black,Black,330
