order,y_coordinate,x_coordinate,r,g,b,answers
66,8,23,154,213,209,"['Голубой', 'Голубой', 'Голубой', 'Голубой', 'Бирюзовый', 'Голубой', 'Бирюзовый', 'Голубой', 'Бежевый', 'Бирюзовый', 'Голубой', 'Бирюзовый', 'Бирюзовый']"
60,8,17,127,222,156,"['Бирюзовый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Бирюзовый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый']"
311,2,22,2,56,56,"['Синий', 'Серый', 'Бирюзовый', 'Зеленый', 'Синий', 'Черный', 'Черный', 'Зеленый', 'Синий', 'Черный', 'Зеленый']"
19,9,17,209,236,214,"['Бирюзовый', 'Голубой', 'Голубой', 'Бирюзовый', 'Бирюзовый', 'Зеленый', 'Зеленый', 'Серый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый']"
242,4,35,135,74,140,"['Фиолетовый', 'Фиолетовый', 'Лиловый', 'Лиловый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый']"
203,5,37,189,86,151,"['Лиловый', 'Фиолетовый', 'Лиловый', 'Розовый', 'Розовый', 'Розовый', 'Лиловый', 'Розовый', 'Фиолетовый', 'Розовый', 'Лиловый', 'Розовый', 'Лиловый', 'Розовый']"
260,3,12,76,74,29,"['Зеленый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Зеленый', 'Коричневый', 'Зеленый', 'Зеленый', 'Зеленый']"
151,6,26,25,162,194,"['Голубой', 'Голубой', 'Синий', 'Голубой', 'Голубой', 'Голубой', 'Голубой', 'Голубой', 'Голубой', 'Синий', 'Голубой', 'Синий']"
328,2,39,92,20,60,"['Лиловый', 'Фиолетовый', 'Красный', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Лиловый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый']"
250,3,2,139,29,43,"['Коричневый', 'Красный', 'Красный', 'Коричневый', 'Красный', 'Красный', 'Красный', 'Бирюзовый', 'Красный', 'Красный', 'Красный', 'Красный']"
44,8,1,251,186,185,"['Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый']"
71,8,28,173,207,228,"['Голубой', 'Голубой', 'Голубой', 'Голубой', 'Голубой', 'Синий', 'Голубой', 'Фиолетовый', 'Голубой', 'Голубой', 'Голубой', 'Голубой', 'Голубой']"
245,4,38,167,53,112,"['Фиолетовый', 'Розовый', 'Фиолетовый', 'Лиловый', 'Фиолетовый', 'Розовый', 'Фиолетовый', 'Лиловый', 'Фиолетовый', 'Розовый', 'Фиолетовый', 'Красный']"
181,5,15,74,138,11,"['Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый']"
116,7,32,175,171,215,"['Лиловый', 'Лиловый', 'Фиолетовый', 'Лиловый', 'Лиловый', 'Бирюзовый', 'Лиловый', 'Лиловый', 'Лиловый', 'Лиловый', 'Фиолетовый', 'Лиловый']"
238,4,31,76,90,177,"['Лиловый', 'Синий', 'Фиолетовый', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий']"
100,7,16,105,195,96,"['Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый']"
178,5,12,129,127,0,"['Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый']"
135,6,10,176,147,0,"['Оранжевый', 'Коричневый', 'Коричневый', 'Желтый', 'Коричневый', 'Коричневый', 'Коричневый', 'Желтый', 'Желтый', 'Коричневый', 'Желтый', 'Коричневый']"
62,8,19,133,219,185,"['Бирюзовый', 'Голубой', 'Зеленый', 'Бирюзовый', 'Зеленый', 'Бирюзовый', 'Бирюзовый', 'Бежевый', 'Бирюзовый', 'Бирюзовый', 'Зеленый', 'Зеленый']"
253,3,5,121,52,14,"['Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый']"
48,8,5,252,188,153,"['Розовый', 'Бежевый', 'Оранжевый', 'Розовый', 'Оранжевый', 'Оранжевый', 'Бежевый', 'Бежевый', 'Оранжевый', 'Розовый', 'Бежевый', 'Оранжевый']"
109,7,25,102,188,201,"['Бирюзовый', 'Голубой', 'Бирюзовый', 'Бирюзовый', 'Бирюзовый', 'Бирюзовый', 'Голубой', 'Голубой', 'Бирюзовый', 'Голубой', 'Голубой', 'Голубой']"
308,2,19,0,59,43,"['Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Серый', 'Зеленый', 'Черный', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый']"
186,5,20,0,144,114,"['Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Бирюзовый', 'Зеленый', 'Бирюзовый', 'Зеленый', 'Бирюзовый', 'Зеленый', 'Зеленый']"
132,6,7,210,132,0,"['Желтый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Желтый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый']"
243,4,36,151,63,139,"['Фиолетовый', 'Фиолетовый', 'Лиловый', 'Лиловый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Лиловый', 'Лиловый', 'Фиолетовый', 'Фиолетовый']"
164,6,39,229,111,146,"['Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый']"
92,7,8,234,162,0,"['Оранжевый', 'Желтый', 'Оранжевый', 'Желтый', 'Желтый', 'Оранжевый', 'Желтый', 'Желтый', 'Желтый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Желтый']"
161,6,36,198,125,182,"['Фиолетовый', 'Лиловый', 'Лиловый', 'Розовый', 'Фиолетовый', 'Лиловый', 'Розовый', 'Розовый', 'Лиловый', 'Лиловый', 'Фиолетовый', 'Лиловый']"
240,4,33,116,81,153,"['Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Лиловый', 'Фиолетовый']"
185,5,19,0,144,105,"['Бирюзовый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Коричневый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый']"
199,5,33,140,109,181,"['Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Лиловый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Лиловый']"
232,4,25,0,108,125,"['Синий', 'Синий', 'Синий', 'Бирюзовый', 'Бирюзовый', 'Синий', 'Синий', 'Синий', 'Синий', 'Бирюзовый', 'Синий', 'Синий']"
33,9,31,227,229,240,"['Голубой', 'Серый', 'Бирюзовый', 'Голубой', 'Белый', 'Серый', 'Лиловый', 'Серый', 'Лиловый', 'Лиловый', 'Серый', 'Голубой']"
237,4,30,1,98,178,"['Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий']"
111,7,27,118,185,211,"['Голубой', 'Голубой', 'Голубой', 'Голубой', 'Голубой', 'Голубой', 'Синий', 'Голубой', 'Голубой', 'Голубой', 'Голубой', 'Голубой', 'Голубой']"
25,9,23,204,236,233,"['Голубой', 'Голубой', 'Голубой', 'Голубой', 'Бирюзовый', 'Бирюзовый', 'Голубой', 'Голубой', 'Голубой', 'Голубой', 'Голубой']"
114,7,30,140,178,232,"['Синий', 'Голубой', 'Голубой', 'Голубой', 'Лиловый', 'Голубой', 'Голубой', 'Голубой', 'Голубой', 'Голубой', 'Голубой', 'Голубой', 'Голубой']"
166,5,0,123,123,123,"['Коричневый', 'Серый', 'Серый', 'Серый', 'Серый', 'Серый', 'Серый', 'Серый', 'Серый', 'Серый', 'Фиолетовый', 'Серый']"
118,7,34,190,167,207,"['Лиловый', 'Фиолетовый', 'Лиловый', 'Лиловый', 'Фиолетовый', 'Фиолетовый', 'Лиловый', 'Лиловый', 'Лиловый', 'Фиолетовый', 'Фиолетовый', 'Лиловый']"
165,6,40,233,110,132,"['Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый']"
180,5,14,105,133,24,"['Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Оранжевый', 'Зеленый', 'Зеленый', 'Зеленый']"
112,7,28,105,184,228,"['Голубой', 'Синий', 'Голубой', 'Синий', 'Голубой', 'Голубой', 'Голубой', 'Голубой', 'Голубой', 'Голубой', 'Синий', 'Голубой', 'Голубой']"
207,4,0,97,97,97,"['Серый', 'Серый', 'Серый', 'Черный', 'Серый', 'Серый', 'Серый', 'Серый', 'Серый', 'Серый', 'Серый', 'Серый', 'Серый']"
309,2,20,0,59,47,"['Зеленый', 'Черный', 'Зеленый', 'Бирюзовый', 'Зеленый', 'Коричневый', 'Зеленый', 'Зеленый', 'Черный', 'Зеленый', 'Зеленый', 'Черный', 'Черный']"
15,9,13,228,236,142,"['Зеленый', 'Бежевый', 'Желтый', 'Желтый', 'Бирюзовый', 'Желтый', 'Желтый', 'Желтый', 'Зеленый', 'Желтый', 'Желтый', 'Бежевый', 'Желтый']"
201,5,35,162,101,166,"['Фиолетовый', 'Лиловый', 'Лиловый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Лиловый', 'Фиолетовый', 'Фиолетовый', 'Лиловый', 'Фиолетовый', 'Фиолетовый']"
162,6,37,205,123,171,"['Фиолетовый', 'Розовый', 'Лиловый', 'Розовый', 'Лиловый', 'Фиолетовый', 'Розовый', 'Лиловый', 'Розовый', 'Розовый', 'Фиолетовый', 'Розовый']"
90,7,6,255,149,0,"['Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый']"
56,8,13,197,213,0,"['Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Желтый', 'Желтый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Желтый']"
297,2,8,60,47,33,"['Коричневый', 'Коричневый', 'Коричневый', 'Синий', 'Коричневый', 'Коричневый', 'Черный', 'Черный', 'Серый', 'Коричневый', 'Черный', 'Коричневый']"
68,8,25,155,212,219,"['Бирюзовый', 'Бирюзовый', 'Бирюзовый', 'Голубой', 'Голубой', 'Бирюзовый', 'Голубой', 'Бирюзовый', 'Голубой', 'Голубой', 'Голубой', 'Голубой']"
211,4,4,181,49,0,"['Красный', 'Красный', 'Красный', 'Красный', 'Красный', 'Оранжевый', 'Оранжевый', 'Коричневый', 'Коричневый', 'Красный', 'Красный', 'Оранжевый']"
78,8,35,227,191,226,"['Лиловый', 'Розовый', 'Лиловый', 'Розовый', 'Лиловый', 'Лиловый', 'Лиловый', 'Лиловый', 'Лиловый', 'Лиловый', 'Розовый']"
321,2,32,56,39,96,"['Фиолетовый', 'Синий', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Синий', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Лиловый', 'Фиолетовый', 'Синий']"
156,6,31,135,146,203,"['Фиолетовый', 'Лиловый', 'Лиловый', 'Фиолетовый', 'Голубой', 'Синий', 'Лиловый', 'Фиолетовый', 'Лиловый', 'Синий', 'Бирюзовый', 'Лиловый']"
148,6,23,0,167,167,"['Бирюзовый', 'Бирюзовый', 'Голубой', 'Бирюзовый', 'Бирюзовый', 'Бирюзовый', 'Бирюзовый', 'Зеленый', 'Бирюзовый', 'Бирюзовый', 'Голубой', 'Бирюзовый']"
136,6,11,167,151,0,"['Желтый', 'Зеленый', 'Коричневый', 'Бежевый', 'Зеленый', 'Желтый', 'Зеленый', 'Желтый', 'Зеленый', 'Зеленый', 'Коричневый', 'Оранжевый', 'Зеленый', 'Желтый']"
221,4,14,84,105,33,"['Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый']"
264,3,16,33,82,39,"['Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый']"
22,9,20,204,237,224,"['Голубой', 'Голубой', 'Бирюзовый', 'Бирюзовый', 'Бежевый', 'Зеленый', 'Бирюзовый', 'Голубой', 'Голубой', 'Бирюзовый', 'Голубой', 'Бирюзовый']"
183,5,17,0,146,70,"['Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый']"
171,5,5,202,90,0,"['Оранжевый', 'Коричневый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Бежевый', 'Оранжевый', 'Коричневый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый']"
42,9,40,241,226,227,"['Лиловый', 'Розовый', 'Розовый', 'Розовый', 'Бежевый', 'Розовый', 'Бежевый', 'Серый', 'Розовый', 'Розовый', 'Розовый']"
247,4,40,185,31,86,"['Красный', 'Лиловый', 'Розовый', 'Лиловый', 'Красный', 'Красный', 'Розовый', 'Красный', 'Красный', 'Красный', 'Красный', 'Лиловый', 'Розовый']"
189,5,23,0,140,142,"['Голубой', 'Зеленый', 'Бирюзовый', 'Бирюзовый', 'Бирюзовый', 'Бирюзовый', 'Зеленый', 'Бирюзовый', 'Синий', 'Синий', 'Бирюзовый', 'Бирюзовый', 'Бирюзовый']"
147,6,22,0,167,158,"['Бирюзовый', 'Бирюзовый', 'Зеленый', 'Бирюзовый', 'Зеленый', 'Бирюзовый', 'Бирюзовый', 'Бирюзовый', 'Бирюзовый', 'Бирюзовый', 'Бирюзовый']"
91,7,7,245,156,0,"['Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Бежевый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый']"
141,6,16,50,171,53,"['Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый']"
34,9,32,229,228,239,"['Серый', 'Фиолетовый', 'Бежевый', 'Бежевый', 'Фиолетовый', 'Белый', 'Серый', 'Серый', 'Голубой', 'Розовый', 'Серый']"
31,9,29,221,231,240,"['Голубой', 'Серый', 'Голубой', 'Белый', 'Серый', 'Фиолетовый', 'Белый', 'Серый', 'Голубой', 'Голубой', 'Серый', 'Серый']"
126,6,1,235,109,119,"['Розовый', 'Розовый', 'Розовый', 'Розовый', 'Красный', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый']"
129,6,4,244,108,47,"['Коричневый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый']"
236,4,29,0,102,164,"['Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Голубой', 'Синий', 'Синий', 'Синий', 'Синий']"
288,3,40,137,28,66,"['Красный', 'Лиловый', 'Фиолетовый', 'Красный', 'Красный', 'Красный', 'Красный', 'Красный', 'Красный', 'Красный', 'Лиловый', 'Красный']"
53,8,10,237,200,0,"['Желтый', 'Желтый', 'Желтый', 'Желтый', 'Желтый', 'Желтый', 'Желтый', 'Желтый', 'Желтый', 'Желтый', 'Желтый', 'Желтый', 'Желтый', 'Желтый']"
26,9,24,206,235,235,"['Голубой', 'Голубой', 'Голубой', 'Бирюзовый', 'Голубой', 'Голубой', 'Голубой', 'Голубой', 'Голубой', 'Бирюзовый', 'Голубой', 'Голубой', 'Голубой']"
65,8,22,154,214,204,"['Голубой', 'Голубой', 'Бирюзовый', 'Бирюзовый', 'Бирюзовый', 'Бирюзовый', 'Бирюзовый', 'Бежевый', 'Голубой', 'Бирюзовый', 'Голубой', 'Бирюзовый', 'Бирюзовый']"
239,4,32,102,86,160,"['Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Синий', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый']"
323,2,34,73,32,87,"['Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Лиловый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый']"
292,2,3,97,19,29,"['Коричневый', 'Красный', 'Красный', 'Коричневый', 'Коричневый', 'Коричневый', 'Красный', 'Красный', 'Красный', 'Коричневый', 'Красный', 'Красный']"
120,7,36,217,157,201,"['Лиловый', 'Розовый', 'Розовый', 'Розовый', 'Фиолетовый', 'Лиловый', 'Лиловый', 'Розовый', 'Розовый', 'Розовый', 'Фиолетовый', 'Розовый']"
235,4,28,0,106,162,"['Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Голубой', 'Синий']"
224,4,17,0,116,56,"['Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Коричневый', 'Коричневый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый']"
227,4,20,0,117,90,"['Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Бирюзовый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый']"
159,6,34,170,136,191,"['Фиолетовый', 'Лиловый', 'Лиловый', 'Лиловый', 'Фиолетовый', 'Фиолетовый', 'Лиловый', 'Лиловый', 'Фиолетовый', 'Лиловый', 'Лиловый', 'Лиловый']"
105,7,21,63,195,172,"['Зеленый', 'Бирюзовый', 'Бирюзовый', 'Бирюзовый', 'Зеленый', 'Бирюзовый', 'Бирюзовый', 'Лиловый', 'Бирюзовый', 'Бирюзовый', 'Бирюзовый', 'Бирюзовый', 'Бирюзовый']"
209,4,2,188,33,52,"['Красный', 'Красный', 'Красный', 'Красный', 'Красный', 'Красный', 'Красный', 'Красный', 'Красный', 'Красный', 'Красный', 'Красный']"
272,3,24,0,83,96,"['Синий', 'Синий', 'Синий', 'Серый', 'Синий', 'Бирюзовый', 'Черный', 'Синий', 'Синий', 'Серый', 'Бирюзовый', 'Синий']"
212,4,5,158,73,15,"['Коричневый', 'Коричневый', 'Оранжевый', 'Оранжевый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый']"
219,4,12,102,100,18,"['Зеленый', 'Зеленый', 'Коричневый', 'Зеленый', 'Коричневый', 'Бирюзовый', 'Зеленый', 'Коричневый', 'Зеленый', 'Коричневый', 'Зеленый', 'Зеленый']"
246,4,39,172,51,99,"['Красный', 'Лиловый', 'Розовый', 'Лиловый', 'Лиловый', 'Лиловый', 'Фиолетовый', 'Розовый', 'Красный', 'Розовый', 'Розовый', 'Красный']"
41,9,39,241,226,228,"['Лиловый', 'Белый', 'Бежевый', 'Розовый', 'Бежевый', 'Серый', 'Розовый', 'Розовый', 'Белый', 'Розовый', 'Розовый', 'Розовый']"
173,5,7,174,108,0,"['Коричневый', 'Коричневый', 'Желтый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Оранжевый']"
257,3,9,89,70,32,"['Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый']"
174,5,8,166,113,0,"['Коричневый', 'Коричневый', 'Желтый', 'Желтый', 'Коричневый', 'Коричневый', 'Желтый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Оранжевый']"
327,2,38,90,22,65,"['Лиловый', 'Лиловый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Лиловый', 'Фиолетовый', 'Лиловый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый']"
225,4,18,0,116,72,"['Бирюзовый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Коричневый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый']"
274,3,26,0,81,106,"['Синий', 'Синий', 'Синий', 'Зеленый', 'Бирюзовый', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий']"
280,3,32,80,59,135,"['Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Синий', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый']"
86,7,2,239,152,146,"['Розовый', 'Розовый', 'Красный', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый']"
197,5,31,105,118,190,"['Фиолетовый', 'Лиловый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Лиловый', 'Синий', 'Бирюзовый', 'Голубой']"
96,7,12,185,181,0,"['Зеленый', 'Желтый', 'Желтый', 'Зеленый', 'Желтый', 'Желтый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Желтый', 'Желтый', 'Желтый']"
256,3,8,99,66,8,"['Коричневый', 'Синий', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый']"
265,3,17,0,86,45,"['Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый']"
191,5,25,0,137,160,"['Бирюзовый', 'Голубой', 'Голубой', 'Голубой', 'Синий', 'Бирюзовый', 'Бирюзовый', 'Голубой', 'Бирюзовый', 'Бирюзовый', 'Бирюзовый', 'Голубой']"
254,3,6,109,60,25,"['Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый']"
152,6,27,57,160,198,"['Синий', 'Голубой', 'Голубой', 'Голубой', 'Голубой', 'Синий', 'Бирюзовый', 'Голубой', 'Синий', 'Голубой', 'Голубой', 'Синий']"
262,3,14,64,77,37,"['Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый']"
115,7,31,164,174,217,"['Лиловый', 'Лиловый', 'Лиловый', 'Лиловый', 'Лиловый', 'Лиловый', 'Голубой', 'Лиловый', 'Лиловый', 'Лиловый', 'Лиловый', 'Фиолетовый', 'Фиолетовый']"
169,5,3,218,72,54,"['Красный', 'Красный', 'Красный', 'Красный', 'Красный', 'Оранжевый', 'Оранжевый', 'Красный', 'Красный', 'Красный', 'Оранжевый']"
218,4,11,109,98,18,"['Зеленый', 'Коричневый', 'Зеленый', 'Зеленый', 'Коричневый', 'Зеленый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Желтый']"
145,6,20,0,171,138,"['Зеленый', 'Бирюзовый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Бирюзовый', 'Зеленый', 'Бирюзовый', 'Зеленый', 'Зеленый', 'Зеленый']"
83,8,40,250,186,192,"['Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый']"
93,7,9,219,168,0,"['Желтый', 'Желтый', 'Желтый', 'Оранжевый', 'Желтый', 'Оранжевый', 'Желтый', 'Желтый', 'Желтый', 'Желтый', 'Желтый', 'Желтый']"
273,3,25,0,82,101,"['Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Бирюзовый', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий']"
163,6,38,212,121,156,"['Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Оранжевый', 'Розовый', 'Фиолетовый', 'Розовый']"
73,8,30,175,204,247,"['Голубой', 'Голубой', 'Голубой', 'Лиловый', 'Голубой', 'Голубой', 'Голубой', 'Голубой', 'Фиолетовый', 'Голубой', 'Голубой', 'Голубой']"
50,8,7,254,190,114,"['Желтый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Желтый', 'Бежевый', 'Бежевый', 'Бежевый', 'Оранжевый', 'Желтый', 'Бежевый', 'Оранжевый']"
17,9,15,219,235,204,"['Голубой', 'Серый', 'Зеленый', 'Зеленый', 'Серый', 'Зеленый', 'Зеленый', 'Серый', 'Зеленый', 'Зеленый', 'Серый']"
300,2,11,53,50,32,"['Серый', 'Серый', 'Коричневый', 'Черный', 'Черный', 'Черный', 'Серый', 'Серый', 'Коричневый', 'Зеленый', 'Коричневый', 'Черный']"
306,2,17,22,56,38,"['Черный', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Черный', 'Зеленый', 'Зеленый']"
217,4,10,115,96,21,"['Оранжевый', 'Коричневый', 'Зеленый', 'Коричневый', 'Коричневый', 'Бежевый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый']"
24,9,22,204,236,230,"['Зеленый', 'Голубой', 'Зеленый', 'Бирюзовый', 'Белый', 'Бирюзовый', 'Голубой', 'Серый', 'Голубой', 'Голубой', 'Голубой', 'Голубой']"
69,8,26,160,210,223,"['Голубой', 'Голубой', 'Голубой', 'Голубой', 'Голубой', 'Голубой', 'Голубой', 'Голубой', 'Голубой', 'Голубой', 'Голубой', 'Голубой']"
67,8,24,154,213,215,"['Зеленый', 'Бирюзовый', 'Бирюзовый', 'Голубой', 'Голубой', 'Бирюзовый', 'Голубой', 'Фиолетовый', 'Голубой', 'Голубой', 'Голубой', 'Голубой']"
