0,1,2,3,4,5,6,7,8,9,order
Зеленый,Зеленый,Зеленый,Коричневый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,221
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,222
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,223
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,224
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,225
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,226
Бирюзовый,Бирюзовый,Зеленый,Бирюзовый,Бирюзовый,Бирюзовый,Зеленый,Бирюзовый,Бирюзовый,Бирюзовый,227
Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Зеленый,Бирюзовый,228
Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,229
Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,230
Бирюзовый,Бирюзовый,Бирюзовый,Голубой,Голубой,Бирюзовый,Бирюзовый,Голубой,Бирюзовый,Бирюзовый,231
Голубой,Бирюзовый,Голубой,Голубой,Голубой,Бирюзовый,Бирюзовый,Голубой,Бирюзовый,Голубой,232
Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,233
Голубой,Голубой,Синий,Голубой,Голубой,Бирюзовый,Голубой,Голубой,Голубой,Голубой,234
Голубой,Голубой,Голубой,Голубой,Голубой,Синий,Голубой,Голубой,Голубой,Голубой,235
Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,236
Голубой,Синий,Синий,Голубой,Голубой,Синий,Голубой,Синий,Голубой,Голубой,237
Синий,Синий,Синий,Синий,Синий,Синий,Синий,Синий,Синий,Синий,238
Фиолетовый,Фиолетовый,Фиолетовый,Лиловый,Фиолетовый,Лиловый,Фиолетовый,Фиолетовый,Фиолетовый,Фиолетовый,239
Фиолетовый,Фиолетовый,Фиолетовый,Лиловый,Фиолетовый,Лиловый,Фиолетовый,Фиолетовый,Фиолетовый,Лиловый,240
Фиолетовый,Фиолетовый,Фиолетовый,Лиловый,Фиолетовый,Лиловый,Лиловый,Фиолетовый,Лиловый,Фиолетовый,241
Фиолетовый,Лиловый,Фиолетовый,Лиловый,Фиолетовый,Лиловый,Лиловый,Фиолетовый,Лиловый,Фиолетовый,242
Фиолетовый,Лиловый,Фиолетовый,Лиловый,Фиолетовый,Лиловый,Лиловый,Фиолетовый,Лиловый,Фиолетовый,243
Фиолетовый,Фиолетовый,Фиолетовый,Лиловый,Фиолетовый,Лиловый,Лиловый,Фиолетовый,Фиолетовый,Фиолетовый,244
Фиолетовый,Лиловый,Фиолетовый,Лиловый,Фиолетовый,Лиловый,Лиловый,Фиолетовый,Лиловый,Фиолетовый,245
Фиолетовый,Лиловый,Фиолетовый,Фиолетовый,Фиолетовый,Лиловый,Лиловый,Фиолетовый,Лиловый,Фиолетовый,246
Фиолетовый,Красный,Фиолетовый,Красный,Фиолетовый,Лиловый,Лиловый,Фиолетовый,Красный,Красный,247
Серый,Серый,Серый,Серый,Серый,Серый,Серый,Серый,Серый,Серый,248
Фиолетовый,Красный,Красный,Красный,Красный,Лиловый,Красный,Красный,Красный,Красный,249
Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,250
Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,251
Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,252
Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,253
Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,254
Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,255
Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,256
Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,257
Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,258
Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,259
Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,260
Зеленый,Зеленый,Зеленый,Зеленый,Коричневый,Зеленый,Зеленый,Коричневый,Коричневый,Зеленый,261
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,262
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,263
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,264
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,265
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,266
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,267
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,268
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,269
Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,Бирюзовый,270
Бирюзовый,Зеленый,Зеленый,Бирюзовый,Бирюзовый,Бирюзовый,Зеленый,Бирюзовый,Зеленый,Зеленый,271
Бирюзовый,Бирюзовый,Зеленый,Бирюзовый,Голубой,Бирюзовый,Голубой,Голубой,Бирюзовый,Зеленый,272
Голубой,Голубой,Синий,Голубой,Синий,Синий,Синий,Синий,Синий,Голубой,273
Синий,Голубой,Синий,Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,Голубой,274
Синий,Голубой,Синий,Голубой,Голубой,Синий,Синий,Синий,Голубой,Голубой,275
Синий,Синий,Синий,Синий,Синий,Синий,Синий,Синий,Синий,Синий,276
Синий,Синий,Синий,Синий,Синий,Синий,Синий,Синий,Синий,Голубой,277
Синий,Синий,Синий,Синий,Синий,Синий,Синий,Синий,Синий,Синий,278
Синий,Синий,Синий,Синий,Синий,Синий,Синий,Синий,Синий,Синий,279
Фиолетовый,Фиолетовый,Фиолетовый,Лиловый,Фиолетовый,Лиловый,Фиолетовый,Фиолетовый,Фиолетовый,Фиолетовый,280
Фиолетовый,Лиловый,Фиолетовый,Лиловый,Фиолетовый,Лиловый,Лиловый,Фиолетовый,Фиолетовый,Фиолетовый,281
Фиолетовый,Лиловый,Фиолетовый,Лиловый,Фиолетовый,Лиловый,Лиловый,Фиолетовый,Фиолетовый,Фиолетовый,282
Фиолетовый,Фиолетовый,Фиолетовый,Лиловый,Фиолетовый,Лиловый,Фиолетовый,Фиолетовый,Фиолетовый,Фиолетовый,283
Фиолетовый,Лиловый,Фиолетовый,Лиловый,Фиолетовый,Лиловый,Лиловый,Фиолетовый,Лиловый,Фиолетовый,284
Фиолетовый,Фиолетовый,Фиолетовый,Лиловый,Фиолетовый,Лиловый,Лиловый,Фиолетовый,Фиолетовый,Фиолетовый,285
Фиолетовый,Лиловый,Фиолетовый,Лиловый,Фиолетовый,Лиловый,Лиловый,Фиолетовый,Лиловый,Фиолетовый,286
Фиолетовый,Красный,Красный,Красный,Фиолетовый,Лиловый,Лиловый,Фиолетовый,Красный,Красный,287
Фиолетовый,Красный,Фиолетовый,Лиловый,Фиолетовый,Лиловый,Лиловый,Красный,Красный,Фиолетовый,288
Черный,Серый,Черный,Серый,Серый,Серый,Серый,Серый,Серый,Серый,289
Коричневый,Коричневый,Красный,Коричневый,Красный,Коричневый,Коричневый,Красный,Коричневый,Красный,290
Фиолетовый,Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,291
Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,Красный,292
Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,293
Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,294
Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,295
Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,296
Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,297
Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,298
Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,299
Черный,Коричневый,Черный,Коричневый,Черный,Коричневый,Коричневый,Коричневый,Коричневый,Черный,300
Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,Коричневый,301
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Коричневый,Коричневый,Зеленый,Зеленый,302
Коричневый,Коричневый,Зеленый,Коричневый,Зеленый,Коричневый,Коричневый,Коричневый,Серый,Коричневый,303
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,304
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,305
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,306
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,307
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,308
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,309
Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,310
Бирюзовый,Бирюзовый,Зеленый,Зеленый,Бирюзовый,Бирюзовый,Зеленый,Зеленый,Зеленый,Бирюзовый,311
Бирюзовый,Бирюзовый,Зеленый,Бирюзовый,Бирюзовый,Бирюзовый,Зеленый,Бирюзовый,Бирюзовый,Бирюзовый,312
Зеленый,Зеленый,Зеленый,Зеленый,Голубой,Зеленый,Зеленый,Зеленый,Зеленый,Зеленый,313
Бирюзовый,Бирюзовый,Зеленый,Зеленый,Голубой,Бирюзовый,Бирюзовый,Голубой,Зеленый,Бирюзовый,314
Бирюзовый,Бирюзовый,Зеленый,Зеленый,Бирюзовый,Бирюзовый,Зеленый,Синий,Зеленый,Зеленый,315
Синий,Синий,Синий,Голубой,Голубой,Синий,Синий,Голубой,Голубой,Голубой,316
Синий,Синий,Синий,Синий,Синий,Синий,Синий,Синий,Голубой,Голубой,317
Синий,Синий,Синий,Голубой,Синий,Синий,Синий,Синий,Синий,Голубой,318
Синий,Синий,Синий,Синий,Синий,Синий,Синий,Синий,Синий,Синий,319
Фиолетовый,Синий,Синий,Синий,Фиолетовый,Фиолетовый,Фиолетовый,Синий,Синий,Синий,320
Фиолетовый,Фиолетовый,Фиолетовый,Лиловый,Фиолетовый,Лиловый,Фиолетовый,Фиолетовый,Фиолетовый,Фиолетовый,321
Фиолетовый,Фиолетовый,Фиолетовый,Лиловый,Фиолетовый,Лиловый,Фиолетовый,Фиолетовый,Фиолетовый,Фиолетовый,322
Фиолетовый,Фиолетовый,Фиолетовый,Лиловый,Фиолетовый,Лиловый,Лиловый,Фиолетовый,Фиолетовый,Фиолетовый,323
Фиолетовый,Фиолетовый,Фиолетовый,Лиловый,Фиолетовый,Лиловый,Фиолетовый,Фиолетовый,Фиолетовый,Фиолетовый,324
Фиолетовый,Лиловый,Фиолетовый,Лиловый,Фиолетовый,Лиловый,Фиолетовый,Фиолетовый,Фиолетовый,Фиолетовый,325
Фиолетовый,Лиловый,Фиолетовый,Лиловый,Фиолетовый,Лиловый,Лиловый,Фиолетовый,Лиловый,Фиолетовый,326
Фиолетовый,Фиолетовый,Фиолетовый,Лиловый,Фиолетовый,Лиловый,Лиловый,Фиолетовый,Фиолетовый,Фиолетовый,327
Фиолетовый,Фиолетовый,Фиолетовый,Лиловый,Фиолетовый,Лиловый,Фиолетовый,Фиолетовый,Фиолетовый,Фиолетовый,328
Фиолетовый,Красный,Красный,Красный,Фиолетовый,Лиловый,Фиолетовый,Красный,Красный,Красный,329
Черный,Серый,Черный,Черный,Черный,Серый,Серый,Черный,Серый,Черный,330
