0,1,2,3,4,5,6,7,8,9,order
Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,321
Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,322
Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,323
Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,324
Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,325
Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,326
Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,327
Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,328
Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,329
Gray,Gray,Gray,Gray,Gray,Black,Gray,Gray,Gray,Black,330
