0,1,2,3,4,5,6,7,8,9,order
Turquoise,Turquoise,Turquoise,Turquoise,Blue,Turquoise,Turquoise,Turquoise,Turquoise,Turquoise,311
Turquoise,Green,Green,Turquoise,Green,Green,Green,Green,Green,Turquoise,312
Blue,Blue,Blue,Turquoise,Blue,Blue,Blue,Blue,Turquoise,Blue,313
Blue,Blue,Blue,Turquoise,Blue,Blue,Blue,Blue,Turquoise,Blue,314
Turquoise,Turquoise,Blue,Turquoise,Blue,Green,Green,Turquoise,Turquoise,Green,315
Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,316
Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,317
Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,318
Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,319
Purple,Purple,Purple,Blue,Purple,Purple,Purple,Purple,Blue,Purple,320
Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,321
Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,322
Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,323
Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,324
Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,325
Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,326
Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,327
Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,328
Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,329
Black,Gray,Black,Black,Gray,Black,Black,Gray,Black,Gray,330
