0,1,2,3,4,5,6,7,8,9,order
Blue,Turquoise,Green,Turquoise,Green,Turquoise,Green,Green,Green,Blue,313
Blue,Turquoise,Blue,Blue,Green,Blue,Turquoise,Turquoise,Blue,Blue,314
Blue,Blue,Blue,Blue,Green,Blue,Green,Turquoise,Blue,Blue,315
Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,316
Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,317
Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,318
Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,319
Blue,Purple,Purple,Blue,Purple,Blue,Blue,Purple,Purple,Blue,320
Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,321
Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,322
Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,323
Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,324
Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,325
Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,326
Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,327
Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,Purple,328
Purple,Red,Red,Red,Red,Purple,Red,Red,Red,Purple,329
Black,Black,Black,Black,Black,Black,Black,Gray,Black,Black,330
