"id","f0_1","chord_1","f0_2","chord_2","synth","parametrization","shepardize","target","type","idx_1","idx_2"
1020,62.75,"[]",67.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,32
1021,62.75,"[]",68,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,33
1022,62.75,"[]",68.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,34
1023,62.75,"[]",68.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,35
1024,62.75,"[]",68.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,36
1025,62.75,"[]",69,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,37
1026,62.75,"[]",69.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,38
1027,62.75,"[]",69.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,39
1028,62.75,"[]",69.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,40
1029,62.75,"[]",70,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,41
1030,62.75,"[]",70.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,42
1031,62.75,"[]",70.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,43
1032,62.75,"[]",70.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,44
1033,62.75,"[]",71,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,45
1034,62.75,"[]",71.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,46
1035,62.75,"[]",71.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,47
1036,62.75,"[]",71.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,48
1037,62.75,"[]",72,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,49
1038,62.75,"[]",72.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,50
1039,62.75,"[]",72.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,51
1040,62.75,"[]",72.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,52
1041,62.75,"[]",73,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,53
1042,62.75,"[]",73.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,54
1043,62.75,"[]",73.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,55
1044,62.75,"[]",73.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,56
1045,62.75,"[]",74,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,57
1046,62.75,"[]",74.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,58
1047,62.75,"[]",74.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,59
1048,62.75,"[]",74.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,60
1049,62.75,"[]",75,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,61
1050,62.75,"[]",75.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,62
1051,62.75,"[]",75.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,63
1052,62.75,"[]",75.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,64
1053,62.75,"[]",76,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,65
1054,62.75,"[]",76.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,66
1055,62.75,"[]",76.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,67
1056,62.75,"[]",76.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,68
1057,62.75,"[]",77,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,69
1058,62.75,"[]",77.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,70
1059,62.75,"[]",77.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,71
1060,62.75,"[]",77.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,72
1061,62.75,"[]",78,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,73
1062,62.75,"[]",78.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,74
1063,62.75,"[]",78.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,75
1064,62.75,"[]",78.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,76
1065,62.75,"[]",79,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,77
1066,62.75,"[]",79.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,78
1067,62.75,"[]",79.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,79
1068,62.75,"[]",79.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,80
1069,62.75,"[]",80,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,81
1070,62.75,"[]",80.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,82
1071,62.75,"[]",80.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,83
1072,62.75,"[]",80.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,84
1073,62.75,"[]",81,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,85
1074,62.75,"[]",81.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,86
1075,62.75,"[]",81.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,87
1076,62.75,"[]",81.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,88
1077,62.75,"[]",82,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,89
1078,62.75,"[]",82.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,90
1079,62.75,"[]",82.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,91
1080,62.75,"[]",82.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,92
1081,62.75,"[]",83,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,93
1082,62.75,"[]",83.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,94
1083,62.75,"[]",83.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,95
1084,62.75,"[]",83.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,96
1085,62.75,"[]",84,"[]","harmonic","cumulative",FALSE,"similar","similarity",12,97
1086,63,"[]",63.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,14
1087,63,"[]",63.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,15
1088,63,"[]",63.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,16
1089,63,"[]",64,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,17
1090,63,"[]",64.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,18
1091,63,"[]",64.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,19
1092,63,"[]",64.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,20
1093,63,"[]",65,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,21
1094,63,"[]",65.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,22
1095,63,"[]",65.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,23
1096,63,"[]",65.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,24
1097,63,"[]",66,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,25
1098,63,"[]",66.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,26
1099,63,"[]",66.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,27
1100,63,"[]",66.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,28
1101,63,"[]",67,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,29
1102,63,"[]",67.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,30
1103,63,"[]",67.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,31
1104,63,"[]",67.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,32
1105,63,"[]",68,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,33
1106,63,"[]",68.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,34
1107,63,"[]",68.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,35
1108,63,"[]",68.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,36
1109,63,"[]",69,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,37
1110,63,"[]",69.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,38
1111,63,"[]",69.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,39
1112,63,"[]",69.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,40
1113,63,"[]",70,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,41
1114,63,"[]",70.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,42
1115,63,"[]",70.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,43
1116,63,"[]",70.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,44
1117,63,"[]",71,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,45
1118,63,"[]",71.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,46
1119,63,"[]",71.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,47
1120,63,"[]",71.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,48
1121,63,"[]",72,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,49
1122,63,"[]",72.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,50
1123,63,"[]",72.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,51
1124,63,"[]",72.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,52
1125,63,"[]",73,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,53
1126,63,"[]",73.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,54
1127,63,"[]",73.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,55
1128,63,"[]",73.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,56
1129,63,"[]",74,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,57
1130,63,"[]",74.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,58
1131,63,"[]",74.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,59
1132,63,"[]",74.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,60
1133,63,"[]",75,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,61
1134,63,"[]",75.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,62
1135,63,"[]",75.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,63
1136,63,"[]",75.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,64
1137,63,"[]",76,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,65
1138,63,"[]",76.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,66
1139,63,"[]",76.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,67
1140,63,"[]",76.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,68
1141,63,"[]",77,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,69
1142,63,"[]",77.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,70
1143,63,"[]",77.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,71
1144,63,"[]",77.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,72
1145,63,"[]",78,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,73
1146,63,"[]",78.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,74
1147,63,"[]",78.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,75
1148,63,"[]",78.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,76
1149,63,"[]",79,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,77
1150,63,"[]",79.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,78
1151,63,"[]",79.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,79
1152,63,"[]",79.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,80
1153,63,"[]",80,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,81
1154,63,"[]",80.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,82
1155,63,"[]",80.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,83
1156,63,"[]",80.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,84
1157,63,"[]",81,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,85
1158,63,"[]",81.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,86
1159,63,"[]",81.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,87
1160,63,"[]",81.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,88
1161,63,"[]",82,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,89
1162,63,"[]",82.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,90
1163,63,"[]",82.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,91
1164,63,"[]",82.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,92
1165,63,"[]",83,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,93
1166,63,"[]",83.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,94
1167,63,"[]",83.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,95
1168,63,"[]",83.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,96
1169,63,"[]",84,"[]","harmonic","cumulative",FALSE,"similar","similarity",13,97
1170,63.25,"[]",63.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,15
1171,63.25,"[]",63.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,16
1172,63.25,"[]",64,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,17
1173,63.25,"[]",64.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,18
1174,63.25,"[]",64.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,19
1175,63.25,"[]",64.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,20
1176,63.25,"[]",65,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,21
1177,63.25,"[]",65.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,22
1178,63.25,"[]",65.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,23
1179,63.25,"[]",65.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,24
1180,63.25,"[]",66,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,25
1181,63.25,"[]",66.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,26
1182,63.25,"[]",66.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,27
1183,63.25,"[]",66.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,28
1184,63.25,"[]",67,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,29
1185,63.25,"[]",67.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,30
1186,63.25,"[]",67.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,31
1187,63.25,"[]",67.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,32
1188,63.25,"[]",68,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,33
1189,63.25,"[]",68.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,34
1190,63.25,"[]",68.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,35
1191,63.25,"[]",68.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,36
1192,63.25,"[]",69,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,37
1193,63.25,"[]",69.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,38
1194,63.25,"[]",69.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,39
1195,63.25,"[]",69.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,40
1196,63.25,"[]",70,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,41
1197,63.25,"[]",70.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,42
1198,63.25,"[]",70.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,43
1199,63.25,"[]",70.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,44
1200,63.25,"[]",71,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,45
1201,63.25,"[]",71.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,46
1202,63.25,"[]",71.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,47
1203,63.25,"[]",71.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,48
1204,63.25,"[]",72,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,49
1205,63.25,"[]",72.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,50
1206,63.25,"[]",72.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,51
1207,63.25,"[]",72.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,52
1208,63.25,"[]",73,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,53
1209,63.25,"[]",73.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,54
1210,63.25,"[]",73.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,55
1211,63.25,"[]",73.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,56
1212,63.25,"[]",74,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,57
1213,63.25,"[]",74.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,58
1214,63.25,"[]",74.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,59
1215,63.25,"[]",74.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,60
1216,63.25,"[]",75,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,61
1217,63.25,"[]",75.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,62
1218,63.25,"[]",75.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,63
1219,63.25,"[]",75.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,64
1220,63.25,"[]",76,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,65
1221,63.25,"[]",76.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,66
1222,63.25,"[]",76.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,67
1223,63.25,"[]",76.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,68
1224,63.25,"[]",77,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,69
1225,63.25,"[]",77.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,70
1226,63.25,"[]",77.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,71
1227,63.25,"[]",77.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,72
1228,63.25,"[]",78,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,73
1229,63.25,"[]",78.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,74
1230,63.25,"[]",78.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,75
1231,63.25,"[]",78.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,76
1232,63.25,"[]",79,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,77
1233,63.25,"[]",79.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,78
1234,63.25,"[]",79.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,79
1235,63.25,"[]",79.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,80
1236,63.25,"[]",80,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,81
1237,63.25,"[]",80.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,82
1238,63.25,"[]",80.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,83
1239,63.25,"[]",80.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,84
1240,63.25,"[]",81,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,85
1241,63.25,"[]",81.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,86
1242,63.25,"[]",81.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,87
1243,63.25,"[]",81.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,88
1244,63.25,"[]",82,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,89
1245,63.25,"[]",82.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,90
1246,63.25,"[]",82.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,91
1247,63.25,"[]",82.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,92
1248,63.25,"[]",83,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,93
1249,63.25,"[]",83.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,94
1250,63.25,"[]",83.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,95
1251,63.25,"[]",83.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,96
1252,63.25,"[]",84,"[]","harmonic","cumulative",FALSE,"similar","similarity",14,97
1253,63.5,"[]",63.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,16
1254,63.5,"[]",64,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,17
1255,63.5,"[]",64.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,18
1256,63.5,"[]",64.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,19
1257,63.5,"[]",64.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,20
1258,63.5,"[]",65,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,21
1259,63.5,"[]",65.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,22
1260,63.5,"[]",65.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,23
1261,63.5,"[]",65.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,24
1262,63.5,"[]",66,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,25
1263,63.5,"[]",66.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,26
1264,63.5,"[]",66.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,27
1265,63.5,"[]",66.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,28
1266,63.5,"[]",67,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,29
1267,63.5,"[]",67.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,30
1268,63.5,"[]",67.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,31
1269,63.5,"[]",67.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,32
1270,63.5,"[]",68,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,33
1271,63.5,"[]",68.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,34
1272,63.5,"[]",68.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,35
1273,63.5,"[]",68.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,36
1274,63.5,"[]",69,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,37
1275,63.5,"[]",69.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,38
1276,63.5,"[]",69.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,39
1277,63.5,"[]",69.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,40
1278,63.5,"[]",70,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,41
1279,63.5,"[]",70.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,42
1280,63.5,"[]",70.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,43
1281,63.5,"[]",70.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,44
1282,63.5,"[]",71,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,45
1283,63.5,"[]",71.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,46
1284,63.5,"[]",71.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,47
1285,63.5,"[]",71.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,48
1286,63.5,"[]",72,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,49
1287,63.5,"[]",72.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,50
1288,63.5,"[]",72.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,51
1289,63.5,"[]",72.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,52
1290,63.5,"[]",73,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,53
1291,63.5,"[]",73.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,54
1292,63.5,"[]",73.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,55
1293,63.5,"[]",73.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,56
1294,63.5,"[]",74,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,57
1295,63.5,"[]",74.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,58
1296,63.5,"[]",74.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,59
1297,63.5,"[]",74.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,60
1298,63.5,"[]",75,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,61
1299,63.5,"[]",75.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,62
1300,63.5,"[]",75.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,63
1301,63.5,"[]",75.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,64
1302,63.5,"[]",76,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,65
1303,63.5,"[]",76.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,66
1304,63.5,"[]",76.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,67
1305,63.5,"[]",76.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,68
1306,63.5,"[]",77,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,69
1307,63.5,"[]",77.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,70
1308,63.5,"[]",77.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,71
1309,63.5,"[]",77.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,72
1310,63.5,"[]",78,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,73
1311,63.5,"[]",78.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,74
1312,63.5,"[]",78.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,75
1313,63.5,"[]",78.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,76
1314,63.5,"[]",79,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,77
1315,63.5,"[]",79.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,78
1316,63.5,"[]",79.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,79
1317,63.5,"[]",79.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,80
1318,63.5,"[]",80,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,81
1319,63.5,"[]",80.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,82
1320,63.5,"[]",80.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,83
1321,63.5,"[]",80.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,84
1322,63.5,"[]",81,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,85
1323,63.5,"[]",81.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,86
1324,63.5,"[]",81.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,87
1325,63.5,"[]",81.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,88
1326,63.5,"[]",82,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,89
1327,63.5,"[]",82.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,90
1328,63.5,"[]",82.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,91
1329,63.5,"[]",82.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",15,92
